"api_path","_time","avg_sec_raw","p95_sec_raw","p99_sec_raw","avg_sec","current_p95_sec",latestTime,"p95_sec","p99_sec","perf_band"
"/getServiceOrderHistory","2025-11-19T16:30:00.000-0600","1.4513333333333334","2.61710","2.78102","1.5","2.2",1764107100,"2.6","2.8",slow
"/getServiceOrderHistory","2025-11-19T17:00:00.000-0600","1.888","1.8880","1.8880","1.9","2.2",1764107100,"1.9","1.9",slow
"/getServiceOrderHistory","2025-11-19T17:10:00.000-0600","4.985","4.9850","4.9850","5.0","2.2",1764107100,"5.0","5.0",slow
"/getServiceOrderHistory","2025-11-20T07:35:00.000-0600","2.2146666666666666","3.3012","3.4098","2.2","2.2",1764107100,"3.3","3.4",slow
"/getServiceOrderHistory","2025-11-20T09:25:00.000-0600","4.5","4.5000","4.5000","4.5","2.2",1764107100,"4.5","4.5",slow
"/getServiceOrderHistory","2025-11-20T10:10:00.000-0600","1.3282500000000002","3.18260","3.51572","1.3","2.2",1764107100,"3.2","3.5",slow
"/getServiceOrderHistory","2025-11-20T10:15:00.000-0600","2.464","2.4640","2.4640","2.5","2.2",1764107100,"2.5","2.5",slow
"/getServiceOrderHistory","2025-11-20T10:30:00.000-0600","1.851","2.44750","2.45590","1.9","2.2",1764107100,"2.4","2.5",slow
"/getServiceOrderHistory","2025-11-20T10:50:00.000-0600","1.2513333333333334","2.19660","2.30332","1.3","2.2",1764107100,"2.2","2.3",slow
"/getServiceOrderHistory","2025-11-20T10:55:00.000-0600","1.7046666666666666","3.95080","4.26376","1.7","2.2",1764107100,"4.0","4.3",slow
"/getServiceOrderHistory","2025-11-20T11:10:00.000-0600","2.735","3.5900","3.6660","2.7","2.2",1764107100,"3.6","3.7",slow
"/getServiceOrderHistory","2025-11-20T12:05:00.000-0600","2.466","2.4660","2.4660","2.5","2.2",1764107100,"2.5","2.5",slow
"/getServiceOrderHistory","2025-11-20T12:10:00.000-0600","1.5670000000000002","2.50270","2.61254","1.6","2.2",1764107100,"2.5","2.6",slow
"/getServiceOrderHistory","2025-11-20T12:15:00.000-0600","0.574","0.57400","0.57400","0.6","2.2",1764107100,"0.6","0.6",slow
"/getServiceOrderHistory","2025-11-20T12:20:00.000-0600","2.1494999999999997","3.0383","3.1173","2.1","2.2",1764107100,"3.0","3.1",slow
"/getServiceOrderHistory","2025-11-20T12:35:00.000-0600","2.187","2.1870","2.1870","2.2","2.2",1764107100,"2.2","2.2",slow
"/getServiceOrderHistory","2025-11-20T12:50:00.000-0600","1.607","1.6070","1.6070","1.6","2.2",1764107100,"1.6","1.6",slow
"/getServiceOrderHistory","2025-11-20T13:05:00.000-0600","1.035","1.59840","1.64848","1.0","2.2",1764107100,"1.6","1.6",slow
"/getServiceOrderHistory","2025-11-20T13:10:00.000-0600","0.845","0.84500","0.84500","0.8","2.2",1764107100,"0.8","0.8",slow
"/getServiceOrderHistory","2025-11-20T13:35:00.000-0600","3.044","3.0440","3.0440","3.0","2.2",1764107100,"3.0","3.0",slow
"/getServiceOrderHistory","2025-11-20T14:10:00.000-0600","2.328","2.3280","2.3280","2.3","2.2",1764107100,"2.3","2.3",slow
"/getServiceOrderHistory","2025-11-20T14:30:00.000-0600","4.867","4.8670","4.8670","4.9","2.2",1764107100,"4.9","4.9",slow
"/getServiceOrderHistory","2025-11-20T15:15:00.000-0600","1.588","1.5880","1.5880","1.6","2.2",1764107100,"1.6","1.6",slow
"/getServiceOrderHistory","2025-11-20T15:35:00.000-0600","2.7825","4.67835","4.84687","2.8","2.2",1764107100,"4.7","4.8",slow
"/getServiceOrderHistory","2025-11-21T08:55:00.000-0600","1.6675","1.7850","1.7954","1.7","2.2",1764107100,"1.8","1.8",slow
"/getServiceOrderHistory","2025-11-21T10:15:00.000-0600","5.538","5.5380","5.5380","5.5","2.2",1764107100,"5.5","5.5",slow
"/getServiceOrderHistory","2025-11-21T11:15:00.000-0600","5.587","5.5870","5.5870","5.6","2.2",1764107100,"5.6","5.6",slow
"/getServiceOrderHistory","2025-11-21T11:20:00.000-0600","1.643","1.6430","1.6430","1.6","2.2",1764107100,"1.6","1.6",slow
"/getServiceOrderHistory","2025-11-21T11:30:00.000-0600","2.737","2.7370","2.7370","2.7","2.2",1764107100,"2.7","2.7",slow
"/getServiceOrderHistory","2025-11-23T12:05:00.000-0600","2.291","2.2910","2.2910","2.3","2.2",1764107100,"2.3","2.3",slow
"/getServiceOrderHistory","2025-11-23T12:25:00.000-0600","2.224","2.5930","2.6258","2.2","2.2",1764107100,"2.6","2.6",slow
"/getServiceOrderHistory","2025-11-24T09:40:00.000-0600","5.633","5.6330","5.6330","5.6","2.2",1764107100,"5.6","5.6",slow
"/getServiceOrderHistory","2025-11-24T10:40:00.000-0600","5.277","5.6649","5.6994","5.3","2.2",1764107100,"5.7","5.7",slow
"/getServiceOrderHistory","2025-11-24T11:00:00.000-0600","1.85","1.8500","1.8500","1.9","2.2",1764107100,"1.9","1.9",slow
"/getServiceOrderHistory","2025-11-25T08:00:00.000-0600","3.7275","4.8125","4.9089","3.7","2.2",1764107100,"4.8","4.9",slow
"/getServiceOrderHistory","2025-11-25T08:05:00.000-0600","1.3833333333333335","2.03620","2.12324","1.4","2.2",1764107100,"2.0","2.1",slow
"/getServiceOrderHistory","2025-11-25T08:10:00.000-0600","0.643","0.64300","0.64300","0.6","2.2",1764107100,"0.6","0.6",slow
"/getServiceOrderHistory","2025-11-25T08:15:00.000-0600","1.578","3.55660","3.83532","1.6","2.2",1764107100,"3.6","3.8",slow
"/getServiceOrderHistory","2025-11-25T08:20:00.000-0600","1.1144","2.23560","2.35272","1.1","2.2",1764107100,"2.2","2.4",slow
"/getServiceOrderHistory","2025-11-25T08:55:00.000-0600","2.627666666666667","4.65740","4.83708","2.6","2.2",1764107100,"4.7","4.8",slow
"/getServiceOrderHistory","2025-11-25T09:25:00.000-0600","4.794","4.7940","4.7940","4.8","2.2",1764107100,"4.8","4.8",slow
"/getServiceOrderHistory","2025-11-25T09:35:00.000-0600","0.972","1.55040","1.61728","1.0","2.2",1764107100,"1.6","1.6",slow
"/getServiceOrderHistory","2025-11-25T09:40:00.000-0600","0.9514999999999999","2.97200","3.57280","1.0","2.2",1764107100,"3.0","3.6",slow
"/getServiceOrderHistory","2025-11-25T09:45:00.000-0600","0.642","0.94350","0.97030","0.6","2.2",1764107100,"0.9","1.0",slow
"/getServiceOrderHistory","2025-11-25T09:50:00.000-0600","1.2768000000000002","2.07460","2.21412","1.3","2.2",1764107100,"2.1","2.2",slow
"/getServiceOrderHistory","2025-11-25T09:55:00.000-0600","1.276","1.2760","1.2760","1.3","2.2",1764107100,"1.3","1.3",slow
"/getServiceOrderHistory","2025-11-25T10:00:00.000-0600","2.1550000000000002","2.9974","3.0723","2.2","2.2",1764107100,"3.0","3.1",slow
"/getServiceOrderHistory","2025-11-25T10:05:00.000-0600","1.051","1.51720","1.55864","1.1","2.2",1764107100,"1.5","1.6",slow
"/getServiceOrderHistory","2025-11-25T10:10:00.000-0600","0.535","0.53500","0.53500","0.5","2.2",1764107100,"0.5","0.5",slow
"/getServiceOrderHistory","2025-11-25T10:15:00.000-0600","0.592","0.59200","0.59200","0.6","2.2",1764107100,"0.6","0.6",slow
"/getServiceOrderHistory","2025-11-25T10:35:00.000-0600","2.1886666666666668","2.6346","2.6677","2.2","2.2",1764107100,"2.6","2.7",slow
"/getServiceOrderHistory","2025-11-25T10:55:00.000-0600","5.176","5.1760","5.1760","5.2","2.2",1764107100,"5.2","5.2",slow
"/getServiceOrderHistory","2025-11-25T13:35:00.000-0600","1.535","1.5350","1.5350","1.5","2.2",1764107100,"1.5","1.5",slow
"/getServiceOrderHistory","2025-11-25T14:45:00.000-0600","4.885","4.8850","4.8850","4.9","2.2",1764107100,"4.9","4.9",slow
"/getServiceOrderHistory","2025-11-25T14:55:00.000-0600","1.59225","4.29825","4.79325","1.6","2.2",1764107100,"4.3","4.8",slow
"/getServiceOrderHistory","2025-11-25T15:05:00.000-0600","0.9925714285714285","3.56520","4.55064","1.0","2.2",1764107100,"3.6","4.6",slow
"/getServiceOrderHistory","2025-11-25T15:10:00.000-0600","0.284","0.35600","0.36240","0.3","2.2",1764107100,"0.4","0.4",slow
"/getServiceOrderHistory","2025-11-25T15:20:00.000-0600","6.168","6.1680","6.1680","6.2","2.2",1764107100,"6.2","6.2",slow
"/getServiceOrderHistory","2025-11-25T15:25:00.000-0600","3.1609999999999996","3.7145","3.7637","3.2","2.2",1764107100,"3.7","3.8",slow
"/getServiceOrderHistory","2025-11-25T15:30:00.000-0600","1.392","1.3920","1.3920","1.4","2.2",1764107100,"1.4","1.4",slow
"/getServiceOrderHistory","2025-11-25T15:40:00.000-0600","4.924","4.9240","4.9240","4.9","2.2",1764107100,"4.9","4.9",slow
"/getServiceOrderHistory","2025-11-25T15:45:00.000-0600","2.236","2.2360","2.2360","2.2","2.2",1764107100,"2.2","2.2",slow
